school_id,ict_desktops_func,ict_desktops_teaching,ict_desktops_total,ict_desktops_working,ict_laptops_func,ict_laptops_teaching,ict_laptops_total,ict_laptops_working,ict_printers_cond,ict_printers_func,ict_printers_total,ict_projectors_cond,ict_projectors_func,ict_projectors_total,ict_smart_tvs_cond,ict_smart_tvs_func,ict_smart_tvs_total,ict_tablets_func,ict_tablets_teaching,ict_tablets_total,ict_tablets_working,util_confirm_no_grid,util_confirm_no_grid_text,util_confirm_no_wired,util_confirm_no_wired_text,util_has_solar_or_gen,util_utility_electricity,util_utility_internet_funder,util_utility_internet_type,util_utility_internet_yesno
136342,0,0,0,0,,4,5,5,,12,12,,0,0,,1,1,,21,21,21,False,,False,Confirm,False,Grid supply,School MOOE,Satellite,True
123594,0,0,0,0,,0,3,0,,6,6,,0,0,,3,3,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
120673,0,0,0,0,0,0,0,0,,8,8,,0,0,,5,5,,1,2,2,False,,False,confirm,False,Grid supply,,,False
108760,0,0,0,0,0,0,0,0,,7,7,,0,0,,8,8,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
303526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303971,,44,45,40,,55,57,45,,18,19,,1,2,,20,21,,40,40,5,False,,False,confirm,False,Grid supply,DepEd Funded (DCP),Satellite,True
306477,0,0,0,0,,1,1,0,,5,5,,1,1,,4,4,,5,8,8,False,,False,CONFIRM,False,Grid supply,,,False
116677,0,0,0,0,,5,8,5,,5,8,,0,0,,4,4,0,0,0,0,False,,False,Confirm ,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
127396,0,0,0,0,0,0,0,0,,6,6,,0,2,,4,5,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
110728,,4,10,4,,7,15,7,,8,12,,0,2,,1,3,,6,10,6,False,,False,CONFIRM,False,Grid supply,DepEd Funded (DCP),Satellite,True
101627,,1,2,2,,10,12,12,,15,16,,1,2,,8,8,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
104058,0,0,0,0,,5,5,5,,6,6,,0,0,,4,4,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
134622,,1,1,1,,0,1,1,,1,1,,0,0,,0,0,0,0,0,0,False,,False,CONFIRM ,False,Grid supply,LGU/Barangay Funded,Wireless (4G/5G/Radio),True
302826,,1,4,3,,3,3,3,,3,4,,0,0,,15,20,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
129573,,1,3,0,,15,16,9,,11,19,,2,2,,9,9,0,0,0,0,False,,False,confirm,False,Grid supply,DepEd Funded (DCP),Satellite,True
101425,,1,2,1,,5,6,6,,4,6,,0,0,,0,0,,3,13,3,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
115726,0,0,0,0,0,0,0,0,,9,9,,1,1,,9,9,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
110058,0,0,0,0,,5,6,6,,5,6,,0,0,,5,7,0,0,0,0,False,,False,CONFIRM,False,Grid supply,School MOOE,Satellite,True
123259,,1,1,1,,8,9,9,,3,5,,0,1,,0,3,0,0,0,0,False,,False,Confirm,True,Grid & Off-grid supply,,,False
135767,,5,7,4,,6,7,6,,9,9,,1,1,,10,10,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
124852,0,0,0,0,,4,5,5,,0,4,,0,0,,5,5,0,0,0,0,False,,False,confirm,False,Grid supply,Teachers' Personal Expense,Wired (Fiber/DSL/Cable),True
303206,,0,84,82,,4,4,4,,7,9,,0,4,,8,8,,0,50,30,False,,False,confirm,False,Grid supply,,,False
121968,0,0,0,0,,4,5,3,,3,3,,0,0,,5,5,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
120899,0,0,0,0,,1,2,1,,9,12,,0,0,,10,10,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
300136,,9,9,0,,8,8,5,,19,20,,0,0,,8,8,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
500768,,8,8,0,,2,4,4,,10,10,,0,0,,1,1,,5,5,5,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
130916,,1,1,1,,5,5,4,,6,7,,0,0,,7,7,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
192521,0,0,0,0,0,0,0,0,,4,4,,0,0,,2,2,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
128445,0,0,0,0,,14,15,14,,10,16,,0,0,,5,6,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
306435,,105,107,107,,2,2,2,,1,1,,1,1,,4,4,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
113350,0,0,0,0,,9,9,0,,15,16,,1,1,,13,15,,1,1,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
104524,0,0,0,0,,1,2,2,,10,10,,2,2,,5,5,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
114036,,0,1,1,,8,8,7,,10,10,,1,1,,15,15,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
129040,,1,1,0,,4,4,2,,6,7,,0,3,,9,9,,10,10,7,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
128866,,0,1,1,,5,5,5,,7,9,,1,3,,5,5,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
116870,0,0,0,0,,3,5,5,,0,0,,0,2,,12,12,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
501992,,5,5,5,,2,5,5,,10,12,,1,2,,12,12,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
122519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109911,0,0,0,0,,4,5,5,,11,13,,1,1,,15,15,0,0,0,0,False,,False,confirm,False,Grid supply,School MOOE,Wireless (4G/5G/Radio),True
113600,,0,5,0,,0,2,1,,5,10,,0,1,,6,6,,0,10,10,False,CONFIRM ,False,CONFIRM ,False,No electricity,,,False
110146,0,0,0,0,,6,6,6,,7,7,,2,2,,7,7,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
101461,0,0,0,0,,4,6,5,,8,11,,0,1,,12,18,,5,14,5,False,,False,,False,Grid supply,LGU/Barangay Funded,Wired (Fiber/DSL/Cable),True
302220,,0,2,2,,10,54,54,,15,15,,3,3,,40,40,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
117429,0,0,0,0,,4,4,4,,0,0,,0,0,,5,5,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
174007,0,0,0,0,,5,7,7,,1,5,,0,1,,1,6,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
110854,0,0,0,0,,0,2,1,,8,8,,0,0,,5,5,0,0,0,0,False,Confirm,False,Confirm,False,No electricity,,,False
137056,,4,4,4,,6,6,6,,4,10,,0,0,,0,0,0,0,0,0,False,confirm,False,confirm,True,Off-grid supply,School MOOE,Wireless (4G/5G/Radio),True
105692,0,0,0,0,,6,7,5,,12,12,,0,1,,10,15,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
111956,0,0,0,0,,11,12,9,,10,15,,0,1,,10,11,,7,7,6,False,,False,Confirm,False,Grid supply,,,False
123339,0,0,0,0,,2,4,2,,0,0,,0,0,,4,5,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
120191,0,0,0,0,,4,5,4,,5,6,,0,0,,4,5,0,0,0,0,False,,False,CONFIRM,False,Grid supply,DepEd Funded (DCP),Satellite,True
201510,0,0,0,0,,3,3,1,,3,6,,0,0,,1,2,,10,10,4,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
304015,,23,23,3,,46,46,46,,13,15,,1,2,,5,5,,30,30,15,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
111933,0,0,0,0,,1,2,2,,2,8,,0,0,,4,4,0,0,1,1,False,,False,confirm,False,Grid supply,,,False
121171,0,0,0,0,,1,1,1,,2,2,,0,0,,2,2,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
303984,,1,77,53,,5,51,51,,9,9,,2,4,,10,10,,0,49,10,False,,False,Confirm ,False,Grid supply,School MOOE,Wireless (4G/5G/Radio),True
107579,0,0,0,0,,9,9,9,,9,9,,0,0,,5,5,0,0,0,0,False,,False,confirm,False,Grid supply,LGU/Barangay Funded,Satellite,True
110131,0,0,0,0,,3,3,3,,8,8,,1,1,,7,7,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
306190,,2,2,2,,5,5,5,,7,8,,0,0,,4,4,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
124899,0,0,0,0,,49,50,50,,13,13,,0,0,,11,11,,59,59,25,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
111891,0,0,0,0,,6,8,7,,9,9,,0,0,,3,3,0,0,0,0,False,,False,confirm,False,Grid supply,School MOOE,Satellite,True
309518,,0,3,1,,52,60,58,,10,13,,1,3,,8,8,,48,50,1,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
105025,,12,14,2,,5,8,7,,25,35,,2,3,,22,22,,50,50,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
120429,0,0,0,0,,4,4,4,,6,6,,0,0,,4,4,0,0,0,0,False,,False,confirm,False,Grid supply,DepEd Funded (DCP),Satellite,True
122675,0,0,0,0,,3,3,2,,3,3,,0,0,,2,2,,7,7,3,False,,False,CONFIRM,False,Grid supply,,,False
101341,0,0,0,0,,0,4,3,,21,24,,0,0,,4,5,0,0,0,0,False,,False,confirm,False,Grid supply,DepEd Funded (DCP),Satellite,True
129353,0,0,0,0,0,0,0,0,,6,6,,0,0,,5,5,0,0,0,0,False,,False,confirm,True,Grid & Off-grid supply,,,False
107932,,0,2,0,,7,9,9,,10,10,,0,2,,2,2,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
112556,0,0,0,0,,4,6,5,,6,9,,1,1,,5,7,0,0,0,0,False,,False,CONFIRM ,False,Grid supply,,,False
125047,0,0,0,0,0,0,0,0,,6,8,,0,0,,0,0,0,0,0,0,False,,False,confirm,False,Grid supply,DepEd Funded (DCP),Satellite,True
103591,0,0,0,0,,4,5,5,,8,10,,0,0,,1,1,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
122815,0,0,0,0,,4,4,2,,9,9,,0,0,,11,11,0,0,0,0,False,,False,,False,Grid supply,DepEd Funded (DCP),Wired (Fiber/DSL/Cable),True
103906,,0,1,1,,7,13,7,,26,26,,0,0,,25,26,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
304656,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
501117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112953,,1,1,1,,8,9,9,,9,9,,1,1,,7,7,0,0,0,0,False,,False,confirm,False,Grid supply,,,False
107362,,6,6,6,,14,17,17,,11,11,,3,3,,10,10,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
116881,0,0,0,0,,10,10,5,,6,10,,0,1,,20,26,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
500050,,44,44,20,,17,45,44,,12,15,,0,0,,13,15,,10,50,20,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
301631,,0,2,2,,46,51,46,,3,17,,1,4,,4,6,,150,150,120,False,,False,,True,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
104490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120212,0,0,0,0,,7,7,4,,7,12,,1,1,,3,4,0,0,0,0,False,,False,Confirm,False,Grid supply,School MOOE,Wireless (4G/5G/Radio),True
107181,,12,12,0,,20,29,29,,12,12,,3,3,,19,19,,19,19,19,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
135547,,12,12,8,,4,7,5,,9,16,,1,2,,4,4,,2,2,1,False,,False,Confirm,False,Grid supply,School MOOE,Satellite,True
128549,0,0,0,0,,1,2,2,,11,11,,1,1,,1,1,,16,43,17,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
104436,0,0,0,0,0,0,1,1,,9,11,,0,0,,6,7,0,0,0,0,False,,False,confirm,True,Grid & Off-grid supply,School MOOE,Satellite,True
119145,,7,7,0,,7,7,5,,15,18,,0,3,,1,1,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
124194,,3,3,3,0,0,0,0,,10,10,,2,2,,10,10,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
999516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117314,0,0,0,0,,3,3,1,,11,15,,1,1,,6,6,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
114542,0,0,0,0,,6,7,6,,13,15,,0,1,,10,13,0,0,0,0,False,,False,Confirm,False,Grid supply,,,False
102234,0,0,0,0,,1,1,1,,5,5,,0,0,,1,1,0,0,0,0,False,confirm,False,confirm,False,No electricity,DepEd Funded (DCP),Satellite,True
115623,0,0,0,0,,5,7,5,,8,9,,1,1,,1,1,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
127413,0,0,0,0,0,0,1,0,,3,3,,1,1,,1,1,0,0,0,0,False,,False,CONFIRM,False,Grid supply,DepEd Funded (DCP),Satellite,True
193505,0,0,0,0,,3,3,2,,3,3,,0,0,,2,5,0,0,0,0,False,confirm,False,confirm,True,Grid & Off-grid supply,DepEd Funded (DCP),Satellite,False
315501,,0,3,0,,11,56,56,,10,18,,4,5,,8,8,,0,11,0,False,,False,Confirm ,False,Grid supply,School MOOE,Satellite,True
300510,0,0,0,0,,29,50,50,,11,11,,0,0,,1,1,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
300609,,0,1,0,,40,60,45,,20,30,,0,0,,45,50,,4,4,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
115573,0,0,0,0,,2,3,3,,3,3,,0,0,,0,0,0,0,0,0,False,,False,CONFIRM,False,Grid supply,,,False
105309,,14,14,0,,4,6,6,,4,8,,0,1,,16,19,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
192512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174013,0,0,0,0,,5,5,5,,3,5,,0,1,,4,5,0,0,0,0,False,,False,Confirm,False,Grid supply,DepEd Funded (DCP),Satellite,True
123055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107486,0,0,0,0,,10,11,11,,4,4,,0,0,,5,5,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
101556,0,0,0,0,,4,5,2,,26,27,,0,0,,4,4,,5,5,5,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
101462,0,0,0,0,,12,13,12,,0,21,,0,0,,12,13,,19,31,19,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
106610,,2,3,3,,3,8,7,,8,8,,0,1,,4,4,,12,12,0,False,,False,confirm,False,Grid & Off-grid supply,School MOOE,Wireless (4G/5G/Radio),True
112724,,1,1,1,,3,5,5,,6,10,,1,1,,5,5,0,0,0,0,False,,False,Confirm,False,Grid supply,,,False
135795,0,0,0,0,,7,8,8,,6,6,,0,0,,4,4,0,0,0,0,False,confirm,False,confirm,True,Off-grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
105636,,1,1,1,,11,11,8,,6,8,,0,2,,7,7,0,0,0,0,False,,False,Confirm,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
113556,0,0,0,0,,5,6,5,,3,7,,0,0,,3,3,0,0,0,0,False,Confirm,False,Confirm,False,No electricity,,,False
112045,0,0,0,0,,5,7,5,,9,14,,1,3,,8,9,0,0,0,0,False,,False,Confirm,False,Grid supply,,,False
305141,,9,12,12,,11,14,14,,36,36,,2,2,,10,10,0,0,0,0,False,,False,,True,Grid & Off-grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
501636,0,0,0,0,,58,61,59,,10,18,,2,2,,2,2,,78,78,70,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
501404,0,0,0,0,,6,20,20,,16,20,,8,8,,13,13,0,0,0,0,False,,False,Confirm,False,Grid supply,DepEd Funded (DCP),Satellite,True
129252,,2,2,2,,23,25,20,,6,9,,1,3,,18,21,,7,13,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
115459,0,0,0,0,,3,5,5,,8,8,,0,1,,7,7,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
125713,0,0,0,0,,5,5,5,,12,15,,0,1,,5,5,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
192505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119836,0,0,0,0,,5,5,5,,7,8,,0,0,,0,0,0,0,1,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
124175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123268,0,0,0,0,,8,8,8,,24,25,,0,0,,23,23,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
119785,,3,4,4,,5,6,6,,12,25,,1,2,,5,5,,4,4,4,False,,False,confirm,False,Grid supply,School MOOE,Wireless (4G/5G/Radio),True
116795,,1,1,1,,7,7,6,,3,4,,0,1,,1,5,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
500094,,20,20,20,,39,44,44,,30,35,,2,2,,24,24,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
502642,0,0,0,0,,10,56,56,,12,12,,0,0,,10,10,,7,7,7,False,,False,Confirm,False,Grid supply,School MOOE,Satellite,True
113719,0,0,0,0,,5,5,5,,3,5,,0,0,,1,2,0,0,0,0,False,,False,Confirm,False,Grid supply,,,False
999345,,1,2,1,,1,2,1,,0,0,,1,2,,2,2,,1,2,1,False,,False,confirm,True,Grid & Off-grid supply,,,False
128886,,12,12,10,,6,8,6,,12,12,,0,1,,8,10,,3,3,0,False,,False,Confirm,False,Grid supply,DepEd Funded (DCP),Satellite,True
102123,0,0,0,0,,2,7,7,,15,15,,0,0,,20,20,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
300277,,0,7,2,,15,45,45,,12,15,,1,1,,23,23,,0,44,44,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
103806,0,0,0,0,,2,3,1,,10,10,,1,1,,1,1,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
124143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107086,0,0,0,0,,7,10,9,,4,5,,0,0,,13,13,,2,2,2,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
303658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125657,0,0,0,0,0,0,0,0,,14,14,,1,2,,12,13,,30,30,16,False,,False,CONFIRM,False,Grid supply,School MOOE,Wireless (4G/5G/Radio),True
119400,0,0,0,0,,5,6,5,,5,5,,0,0,,5,5,,1,1,1,False,,False,Confirm,False,Grid supply,DepEd Funded (DCP),Satellite,True
302378,,1,4,4,,12,12,12,,10,10,,0,1,,13,14,,10,10,10,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
124636,,1,2,2,,2,3,1,,8,8,,1,1,,7,7,,1,1,1,False,,False,Confirm,False,Grid supply,,,False
120235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500627,,3,3,3,,6,6,6,,11,19,,0,0,,9,9,,33,33,23,False,,False,confirm,False,Grid supply,School MOOE,Wireless (4G/5G/Radio),True
116262,,1,1,1,,4,5,4,,4,8,,0,2,,1,1,0,0,0,0,False,confirm,False,confirm,True,Off-grid supply,DepEd Funded (DCP),Satellite,True
122196,0,0,0,0,,4,5,5,,10,11,,1,2,,0,0,,7,7,3,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
301605,,0,45,44,,28,91,90,,31,31,,2,2,,15,15,,0,6,6,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
221014,,12,12,10,,7,8,8,,7,9,,0,2,,0,0,0,0,0,0,False,,False,Confirm,True,Grid & Off-grid supply,School MOOE,Satellite,True
100940,,1,1,1,,9,101,101,,39,41,,0,0,,27,28,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
105911,0,0,0,0,,6,6,5,,10,12,,0,1,,7,7,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
101472,0,0,0,0,,9,11,9,,12,12,,0,0,,9,9,,2,2,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
135434,0,0,0,0,,2,3,3,,3,3,,0,0,,7,7,0,0,0,0,False,,False,confirm,False,Grid supply,,,False
110791,0,0,0,0,,9,10,8,,4,8,,0,0,,1,3,,6,6,0,False,CONFIRM,False,CONFIRM,False,No electricity,,,False
150002,0,0,0,0,,8,10,10,,8,8,,1,2,,7,7,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
159530,0,0,0,0,,3,5,5,,6,6,,0,0,,9,10,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
128896,0,0,0,0,,2,3,3,,8,8,,0,0,,6,6,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
102033,0,0,0,0,,5,6,3,,9,13,,0,0,,9,11,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
100152,,0,1,1,,10,57,56,,13,13,,2,2,,8,8,,6,6,6,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
136212,,7,7,0,,5,5,3,,9,9,,0,2,,6,6,,10,10,10,False,,False,Confirm,False,Grid supply,DepEd Funded (DCP),Satellite,True
118336,,15,15,0,,6,7,5,,7,7,,0,1,,3,3,0,0,0,0,False,,False,Confirm,False,Grid supply,DepEd Funded (DCP),Satellite,True
500411,,12,12,0,,32,36,24,,15,23,,1,2,,14,15,,5,5,2,False,,False,confirm,True,Grid supply,DepEd Funded (DCP),Satellite,True
120553,0,0,0,0,,5,5,5,,12,12,,0,0,,8,9,0,0,0,0,False,,False,confirm,False,Grid supply,School MOOE,Wireless (4G/5G/Radio),True
111364,,0,1,1,,7,9,9,,13,14,,0,0,,6,7,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
302607,,0,56,56,,19,56,50,,4,19,,1,2,,14,17,,0,56,10,False,,False,confirm,False,Grid supply,School MOOE,Wireless (4G/5G/Radio),True
110350,0,0,0,0,,7,10,10,,8,9,,0,1,,7,7,0,0,0,0,False,,False,CONFIRM,False,Grid supply,DepEd Funded (DCP),Satellite,True
101414,0,0,0,0,,5,5,5,,10,12,,0,0,,6,6,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
309503,0,0,0,0,,19,20,17,,17,27,,1,1,,1,1,0,0,0,0,False,,False,CONFIRM,False,Grid supply,,,False
104508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120491,0,0,0,0,,1,2,2,,11,11,,0,0,,9,9,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
105114,0,0,0,0,,7,7,7,,20,20,,0,0,,10,10,,0,33,33,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
103909,0,0,0,0,,4,4,4,,10,10,,0,0,,5,5,,10,10,8,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
113098,,0,2,2,,1,2,2,,11,11,,0,0,,1,1,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
111326,0,0,0,0,,4,6,6,,14,20,,0,0,,3,3,0,0,0,0,False,,False,"Yes, None.",False,Grid supply,LGU/Barangay Funded,Wired (Fiber/DSL/Cable),True
104420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105481,0,0,0,0,,8,8,8,,5,5,,0,1,,2,2,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
500335,,17,19,5,,320,324,321,,58,59,,2,2,,67,72,,565,565,535,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
500457,,0,12,0,0,4,6,2,,15,19,,0,0,,1,2,,5,6,2,False,confirm,False,,True,Off-grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
122341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107870,,0,10,10,,93,101,35,,23,26,,3,5,,48,53,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
303052,,20,20,20,,54,56,56,,30,30,,2,2,,49,49,,60,60,60,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
300940,0,0,0,0,,5,5,5,,3,3,,2,2,,12,12,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
120907,0,0,0,0,,0,1,1,,20,20,,0,0,,18,18,,30,30,10,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
136384,,22,24,22,,7,9,7,,25,26,,4,4,,1,1,,10,10,10,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
100853,0,0,0,0,,5,6,4,,8,10,,0,0,,5,6,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
130374,,0,1,0,,5,5,5,,11,12,,1,1,,9,10,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
123379,0,0,0,0,,3,5,4,,5,5,,1,1,,3,3,0,0,0,0,False,,False,confirm,False,Grid supply,School MOOE,Satellite,True
105459,0,0,0,0,,9,9,9,,15,15,,2,2,,1,1,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
126671,0,0,0,0,,3,5,5,,3,6,,0,2,,1,3,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
